,uid,Batch,RBP,prefix,bam_0,bam_1,bam_control,plus_0,plus_1,plus_control,minus_0,minus_1,minus_control,bed_0,bed_1,idr,Cell Line
22,4050,batch11b,DDX47,encode4_batch11b.4050,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4050_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4050_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4050_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4050_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4050_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4050_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4050_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4050_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4050_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4050_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4050_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch11b_IDR/results/4050_CLIP1_rep1.vs.4050_CLIP2_rep2.bed,K562
23,4059,batch11b,DAP5,encode4_batch11b.4059,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4059_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4059_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4059_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4059_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4059_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4059_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4059_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4059_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4059_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4059_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4059_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch11b_IDR/results/4059_CLIP1_rep1.vs.4059_CLIP2_rep2.bed,K562
24,4045,batch11b,SRSF1,encode4_batch11b.4045,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4045_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4045_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4045_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4045_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4045_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4045_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4045_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4045_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4045_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4045_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4045_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch11b_IDR/results/4045_CLIP1_rep1.vs.4045_CLIP2_rep2.bed,K562
25,4054,batch11b,GEMIN2,encode4_batch11b.4054,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4054_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4054_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4054_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4054_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4054_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4054_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4054_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4054_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4054_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4054_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4054_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch11b_IDR/results/4054_CLIP1_rep1.vs.4054_CLIP2_rep2.bed,K562
26,4055,batch11b,FUBP1,encode4_batch11b.4055,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4055_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4055_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4055_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4055_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4055_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4055_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4055_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4055_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4055_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4055_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4055_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch11b_IDR/results/4055_CLIP1_rep1.vs.4055_CLIP2_rep2.bed,K562
27,4058,batch11b,SRSF5,encode4_batch11b.4058,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4058_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4058_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4058_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4058_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4058_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4058_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4058_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4058_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4058_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4058_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4058_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch11b_IDR/results/4058_CLIP1_rep1.vs.4058_CLIP2_rep2.bed,K562
28,4056,batch11b,MBNL1,encode4_batch11b.4056,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4056_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4056_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4056_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4056_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4056_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4056_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4056_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4056_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4056_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4056_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch11b.4056_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch11b_IDR/results/4056_CLIP1_rep1.vs.4056_CLIP2_rep2.bed,K562
29,4048,batch12,SF3A1,encode4_batch12.4048,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4048_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4048_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4048_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4048_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4048_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4048_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4048_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4048_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4048_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4048_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4048_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch12_IDR/results/4048_CLIP1_rep1.vs.4048_CLIP2_rep2.bed,K562
30,4049,batch12,RECQ1,encode4_batch12.4049,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4049_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4049_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4049_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4049_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4049_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4049_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4049_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4049_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4049_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4049_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch12.4049_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch12_IDR/results/4049_CLIP1_rep1.vs.4049_CLIP2_rep2.bed,K562
31,4098,batch14,FXR2,encode4_batch14.4098,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4098_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4098_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4098_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4098_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4098_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4098_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4098_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4098_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4098_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4098_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4098_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch14_IDR/results/4098_CLIP1_rep1.vs.4098_CLIP2_rep2.bed,HepG2
32,4110,batch14,TARDBP,encode4_batch14.4110,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4110_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4110_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4110_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4110_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4110_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4110_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4110_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4110_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4110_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4110_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch14.4110_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch14_IDR/results/4110_CLIP1_rep1.vs.4110_CLIP2_rep2.bed,HepG2
33,4030,batch16,FMRP,encode4_batch16.4030,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4030_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4030_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4030_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4030_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4030_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4030_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4030_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4030_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4030_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4030_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4030_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch16_IDR/results/4030_CLIP1_rep1.vs.4030_CLIP2_rep2.bed,K562
